date,close,ExactBestMajorReversals,4DaysAheadTwoState,BuyIfNotSell,SellIfNotBuy,TwoStateMajorReversals,TwoStDayAfterMajRev,2StBDayAftSDayBefore,2StBDayAftSDayOf,DayAfterMajorReversal,4_days_ahead_TARGET,5pct_20day_TARGET,5pct_10day_TARGET,2_5pct_5day_TARGET,vix,candleHeight,6_day_SMA ,pct_Diff_from_6_day_SMA,Slope_6_Day_SMA,4_day_SMA,Slope_4_day_SMA,newHighs1Y,newLows1Y,CHLI_1Y,newHighs1M,newLows1M,CHLI_1M,newHighs2W,newLows2W,CHLI_2W,newHighs1W,newLows1W,CHLI_1W,advancedIssues,declinedIssues,ADV_Issues,advancedVolume,declinedVolume,ADV_Vol,advancedIssuesComp,declinedIssuesComp,ADV_Issues_Comp,advancedVolumeComp,declinedVolumeComp,ADV_Vol_Comp,PutCallRatio,PutCallRatio100,ImpVol,daysToEarnings,daysToDividend,TenYearFuturesContract,TwoYearFuturesContract,2yr_Yield,10yr_Yield,2yr_pct_chg,10yr_pct_chg,10yr_2yr_diff,10_2_diff_pct_chg
7/3/2017,35.875,HOLD,BUY,BUY,SELL,SELL,SELL,SELL,SELL,HOLD,BUY,HOLD,HOLD,HOLD,11.22,0.345,36.1075,-0.006,-0.061,36.064,-0.005,69,22,0.758241675,300,170,0.638297859,527,455,0.536659872,728,455,0.61538461,1593,1198,0.570763165,129457,163289,0.442216119,1682,1129,0.59836357,"484,923","580,452",0.455166491,0.7951,0.5985,0.2488,-20,-27,125.0781,107.9844,1.414,2.348,0.0202,0.0191,0.934,0.0174
7/5/2017,36.0225,HOLD,BUY,BUY,SELL,SELL,SELL,SELL,SELL,HOLD,BUY,BUY,HOLD,HOLD,11.07,0.1,36.03541667,0,-0.063,35.956,-0.036,66,34,0.659999934,205,222,0.480093666,359,674,0.347531458,592,674,0.46761453,1237,1604,0.435410065,305045,185847,0.621409597,1251,1615,0.436496858,"1,132,495","690,605",0.621191926,0.8168,0.6943,0.2444,-19,-26,125.2969,107.9922,1.41,2.327,-0.0028,-0.0089,0.917,-0.0182
7/6/2017,35.6825,BUY,BUY,BUY,BUY,BUY,SELL,SELL,SELL,HOLD,BUY,BUY,BUY,BUY,12.54,0.0725,35.99375,-0.009,-0.038,35.896,-0.02,41,41,0.499999939,133,334,0.284796568,210,1010,0.172131146,336,"1,010",0.249628527,650,2160,0.231316725,82865,463857,0.151566976,648,2212,0.226573426,"359,409","1,582,693",0.185061856,0.9176,0.7431,0.2539,-18,-25,125.0312,108.0078,1.403,2.368,-0.005,0.0176,0.965,0.0523
7/7/2017,36.045,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,HOLD,BUY,11.19,0.32,35.925,0.003,-0.037,35.906,0.003,45,58,0.436893161,163,214,0.432360731,262,701,0.272066456,500,701,0.41631973,2121,724,0.745518451,313205,105436,0.74814698,2066,801,0.72061388,"1,187,100","459,348",0.721006676,0.749,0.7553,0.2386,-17,-24,124.8906,108,1.403,2.386,0,0.0076,0.983,0.0187
7/10/2017,36.265,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,HOLD,BUY,11.11,0.2375,35.9825,0.008,-0.004,36.004,0.032,61,71,0.462121177,189,251,0.429545445,303,721,0.295898435,638,721,0.469462837,1096,1733,0.387416047,230666,193568,0.543723511,1152,1702,0.403644007,"874,826","750,704",0.538178932,0.8535,0.7072,0.2454,-16,-23,125.0312,108.0234,1.387,2.373,-0.0114,-0.0054,0.986,0.0031
7/11/2017,36.3825,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,HOLD,BUY,10.89,0.2,36.04541667,0.009,0.04,36.094,0.03,62,60,0.50819668,195,276,0.41401273,351,829,0.297457625,680,829,0.450629553,1459,1347,0.519957233,295192,152144,0.659888764,1495,1356,0.52437741,"1,196,803","553,886",0.683618278,0.7907,0.7258,0.2409,-15,-22,125.1562,108.0625,1.375,2.361,-0.0087,-0.0051,0.986,0
7/12/2017,36.435,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,10.3,0.0325,36.13875,0.008,0.052,36.282,0.063,129,48,0.728813518,366,139,0.724752461,679,334,0.670286272,1002,334,0.749999994,2031,764,0.726654738,327037,116345,0.737596474,2054,791,0.721968363,"1,241,238","505,864",0.710455371,0.7075,0.61,0.2405,-14,-21,125.5469,108.1328,1.347,2.319,-0.0204,-0.0178,0.972,-0.0142
7/13/2017,36.9425,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,HOLD,HOLD,9.9,0.5675,36.29208333,0.018,0.082,36.506,0.075,106,40,0.726027348,287,159,0.643497743,528,421,0.556375126,764,421,0.644725733,1370,1407,0.493338133,243901,200019,0.549425572,1423,1418,0.50087997,"930,106","829,538",0.528576235,0.711,0.627,0.2487,-13,-20,125.4062,108.0938,1.367,2.348,0.0148,0.0125,0.981,0.0093
7/14/2017,37.26,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,HOLD,HOLD,9.51,0.2675,36.555,0.02,0.139,36.755,0.083,151,34,0.816216172,369,128,0.742454713,636,382,0.624754414,899,382,0.701795467,1558,1217,0.561441439,262768,123831,0.67969136,1593,1234,0.563494869,"1,095,491","479,621",0.695500383,0.645,0.5413,0.2461,-12,-19,125.5781,108.1094,1.36,2.332,-0.0051,-0.0068,0.972,-0.0092
7/17/2017,37.39,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,HOLD,HOLD,9.82,0.185,36.77916667,0.017,0.162,37.007,0.084,138,31,0.816567999,423,111,0.792134817,639,387,0.622807011,868,387,0.691633461,1469,1326,0.525581393,186520,194465,0.48957308,1489,1369,0.5209937,"709,639","777,285",0.477253041,0.7549,0.5957,0.2593,-11,-18,125.6875,108.1172,1.36,2.314,0,-0.0077,0.954,-0.0185
7/18/2017,37.52,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,HOLD,HOLD,9.89,0.22,36.98833333,0.015,0.144,37.278,0.09,108,31,0.776978361,310,184,0.627530352,475,557,0.460271313,598,557,0.517748913,1200,1599,0.428724543,209529,194572,0.518506512,1276,1595,0.444444443,"924,871","783,085",0.54150751,0.6547,0.5433,0.2604,-10,-17,126.1406,108.1328,1.352,2.261,-0.0059,-0.0229,0.909,-0.0472
7/19/2017,37.755,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,HOLD,HOLD,9.79,0.135,37.21708333,0.015,0.146,37.481,0.068,211,33,0.864754063,556,150,0.7875354,807,401,0.668046352,1008,401,0.715400989,1865,936,0.665833628,315344,120920,0.722828379,1911,945,0.669117645,"1,247,890","549,005",0.694470183,0.5887,0.4987,0.2525,-9,-16,126,108.125,1.36,2.271,0.0059,0.0044,0.911,0.0022
7/20/2017,37.585,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,HOLD,HOLD,9.58,0.29,37.40875,0.005,0.14,37.563,0.027,189,29,0.866972437,517,149,0.776276265,754,399,0.653946222,929,399,0.699548188,1484,1242,0.544387379,251249,184017,0.577230935,1499,1313,0.533072544,"1,026,684","732,454",0.583629027,0.6205,0.5149,0.2522,-8,-15,126.0938,108.1328,1.352,2.257,-0.0059,-0.0062,0.905,-0.0066
7/21/2017,37.5675,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,HOLD,HOLD,HOLD,HOLD,9.36,0.07,37.51291667,0.001,0.099,37.607,0.015,131,41,0.761627863,379,179,0.679211457,588,562,0.511304343,760,562,0.574886531,1235,1566,0.440913958,203134,275702,0.424224578,1154,1699,0.404486504,"764,907","920,702",0.453786732,0.7274,0.5752,0.2505,-7,-14,126.2969,108.1641,1.344,2.237,-0.0059,-0.0089,0.893,-0.0133
7/24/2017,38.0225,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,HOLD,HOLD,HOLD,HOLD,9.43,0.3775,37.64,0.01,0.077,37.733,0.042,136,44,0.755555514,344,204,0.627737215,475,562,0.458052069,594,562,0.513840826,1411,1384,0.504830052,234857,192716,0.549279304,1531,1310,0.538894753,"946,489","723,002",0.566932676,0.7046,0.6962,0.2576,-6,-13,126.1562,108.1406,1.365,2.257,0.0156,0.0089,0.892,-0.0011
7/25/2017,38.185,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,HOLD,HOLD,HOLD,HOLD,9.43,0.235,37.7725,0.011,0.087,37.84,0.036,220,26,0.894308907,575,144,0.799721825,778,402,0.659322028,964,402,0.705710097,1636,1192,0.578500705,284138,203114,0.583143835,1658,1232,0.57370242,"994,764","846,422",0.54028436,0.6842,0.6126,0.2557,-5,-12,125.4844,108.0781,1.39,2.332,0.0183,0.0332,0.942,0.0561
7/26/2017,38.365,HOLD,BUY,BUY,SELL,BUY,BUY,BUY,BUY,BUY,HOLD,HOLD,HOLD,HOLD,9.6,0.0275,37.91333333,0.012,0.091,38.035,0.065,194,34,0.850877156,429,202,0.679873206,552,510,0.519774006,662,510,0.564846412,1340,1453,0.479770854,251741,191062,0.568516925,1388,1480,0.483960947,"1,107,356","783,644",0.585592808,0.6097,0.5858,0.2527,-4,-11,125.9375,108.1562,1.363,2.293,-0.0194,-0.0167,0.93,-0.0127
7/27/2017,37.64,HOLD,BUY,BUY,SELL,BUY,BUY,BUY,BUY,HOLD,BUY,BUY,HOLD,BUY,10.11,0.7975,37.89416667,-0.007,0.041,38.053,0.006,194,45,0.811715447,377,329,0.533994327,485,963,0.334944749,597,963,0.382692305,945,1863,0.33653846,219892,383702,0.364304483,942,1932,0.327766178,"942,796","1,495,521",0.386658503,0.7937,0.6342,0.2748,-3,-10,125.75,108.1484,1.371,2.319,0.0059,0.0113,0.948,0.0194
7/28/2017,37.375,HOLD,BUY,BUY,SELL,BUY,BUY,BUY,BUY,HOLD,BUY,BUY,BUY,BUY,10.29,0.0975,37.85916667,-0.013,-0.018,37.891,-0.054,64,53,0.5470085,187,335,0.358237541,259,863,0.230837788,343,863,0.284411275,1315,1482,0.470146584,200039,253555,0.44100892,1300,1539,0.457907712,"782,391","1,033,883",0.430767054,0.855,0.7131,0.2721,-2,-9,125.9219,108.1797,1.351,2.291,-0.0146,-0.0121,0.94,-0.0084
7/31/2017,37.1825,HOLD,BUY,BUY,SELL,BUY,BUY,BUY,BUY,HOLD,BUY,BUY,BUY,BUY,10.26,0.2925,37.795,-0.016,-0.033,37.641,-0.084,94,64,0.594936671,248,332,0.4275862,323,756,0.299351248,436,756,0.365771809,1236,1568,0.440798857,205867,293895,0.411930079,1321,1541,0.461565337,"725,974","1,118,452",0.393604297,0.7093,0.6578,0.2684,-1,-8,125.8438,108.1562,1.355,2.296,0.003,0.0022,0.941,0.0011
8/1/2017,37.5125,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,HOLD,BUY,BUY,BUY,BUY,10.09,0.2375,37.71,-0.005,-0.05,37.428,-0.071,133,75,0.639423046,279,377,0.425304872,344,754,0.313296901,465,754,0.38146021,1506,1288,0.539012167,250281,186231,0.573365681,1531,1336,0.534007672,"980,164","768,197",0.560618774,0.7654,0.6342,0.2572,0,-7,126.2031,108.1797,1.347,2.253,-0.0059,-0.0187,0.906,-0.0372
8/2/2017,39.285,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,HOLD,HOLD,HOLD,10.28,0.535,37.89333333,0.036,0.033,37.839,0.137,93,92,0.502702676,202,467,0.301943194,267,1057,0.20166163,373,"1,057",0.260839159,800,2031,0.282585658,162439,347691,0.318426676,862,2074,0.293596729,"663,213","1,402,027",0.3211312,0.7323,0.5636,0.2273,-65,-6,126.0469,108.1484,1.363,2.271,0.0119,0.008,0.908,0.0022
8/3/2017,38.8925,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,HOLD,HOLD,10.44,0.37,37.98125,0.024,0.09,38.218,0.126,87,89,0.494318154,197,456,0.301684528,251,904,0.217316015,366,904,0.288188974,1216,1618,0.42907551,212732,281058,0.430814719,1180,1727,0.405916751,"923,376","1,136,784",0.448205965,0.8961,0.7024,0.2211,-64,-5,126.3906,108.1953,1.343,2.219,-0.0147,-0.0229,0.876,-0.0352
8/4/2017,39.0975,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,HOLD,HOLD,HOLD,10.03,0.08,38.22416667,0.023,0.11,38.697,0.16,90,77,0.538922123,212,375,0.361158427,299,741,0.287499997,497,741,0.401453955,1658,1169,0.58648744,238387,229683,0.509297755,1703,1206,0.585424543,"913,327","960,618",0.487381967,0.794,0.6629,0.2122,-63,-4,126.1094,108.1641,1.355,2.264,0.0089,0.0203,0.909,0.0377
8/7/2017,39.7025,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,HOLD,HOLD,HOLD,9.93,0.4375,38.61208333,0.029,0.21,39.244,0.183,117,64,0.646408804,246,320,0.434628968,321,645,0.332298133,542,645,0.456613307,1445,1391,0.50952045,270129,144582,0.651366855,1502,1404,0.516861664,"1,064,645","581,200",0.646868326,0.7747,0.6216,0.2138,-62,-3,126.1719,108.1641,1.355,2.257,0,-0.0031,0.902,-0.0077
8/8/2017,40.02,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,HOLD,HOLD,HOLD,10.96,0.37,39.085,0.025,0.287,39.428,0.061,139,65,0.681372516,276,354,0.438095231,367,694,0.345900091,670,694,0.491202342,1112,1705,0.394746182,175410,287419,0.378995266,1163,1716,0.403959707,"697,743","1,152,375",0.377134323,0.754,0.5811,0.2222,-61,-2,126.125,108.1719,1.355,2.262,0,0.0022,0.907,0.0055
8/9/2017,40.265,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,HOLD,HOLD,HOLD,11.11,0.45,39.54375,0.018,0.311,39.771,0.114,39,122,0.24223601,122,600,0.168975067,188,1177,0.137728937,313,"1,177",0.210067113,796,2090,0.275814275,180941,313554,0.365910677,835,2085,0.285958903,"705,205","1,270,062",0.357017558,0.5996,0.3902,0.2247,-60,-1,126.25,108.1797,1.343,2.249,-0.0089,-0.0057,0.906,-0.0011
8/10/2017,38.83,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,HOLD,HOLD,HOLD,16.04,1.145,39.46791667,-0.016,0.128,39.704,-0.022,31,150,0.171270709,97,873,0.099999999,147,1518,0.088288288,226,"1,518",0.129587155,593,2292,0.205545926,83168,455801,0.154309432,606,2334,0.206122448,"408,180","1,750,184",0.18911546,1.1227,0.8742,0.2719,-59,0,126.6719,108.2031,1.331,2.201,-0.0089,-0.0213,0.87,-0.0397
8/11/2017,39.37,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,HOLD,HOLD,HOLD,15.51,0.22,39.5475,-0.005,0.001,39.621,-0.028,26,132,0.164556952,75,763,0.089498806,130,1279,0.092264016,219,"1,279",0.146194926,1508,1336,0.530239098,298502,153140,0.660926132,1512,1390,0.521019984,"1,140,029","620,536",0.647535876,1.0039,0.8386,0.2596,-58,-64,126.7656,108.2812,1.294,2.191,-0.0278,-0.0045,0.897,0.031
8/14/2017,39.9625,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,HOLD,HOLD,HOLD,12.33,0.1325,39.69166667,0.007,0.075,39.607,-0.005,61,67,0.476562463,148,222,0.399999989,266,374,0.415624994,454,374,0.548309172,2199,694,0.760110609,347121,92797,0.789058415,2260,696,0.764546682,"1,290,443","358,852",0.782420974,0.765,0.5814,0.2323,-57,-63,126.5312,108.2422,1.326,2.224,0.0247,0.0151,0.898,0.0011
8/15/2017,40.4,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,HOLD,HOLD,HOLD,12.04,0.235,39.80791667,0.015,0.087,39.641,0.011,59,100,0.371069159,150,302,0.3318584,251,486,0.340569873,414,486,0.459999995,926,1908,0.326746647,167725,219942,0.432652251,947,1957,0.326101927,"686,753","844,690",0.448435234,0.704,0.5444,0.2285,-56,-62,126.1094,108.1719,1.35,2.273,0.0181,0.022,0.923,0.0278
8/16/2017,40.2375,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,HOLD,HOLD,HOLD,11.74,0.2475,39.84416667,0.01,0.051,39.993,0.117,56,89,0.38620687,141,256,0.355163719,277,412,0.402031924,584,412,0.586345376,1591,1236,0.562787405,247291,169271,0.593647524,1580,1296,0.549374129,"1,062,604","677,124",0.610787433,0.7259,0.5889,0.2235,-55,-61,126.5312,108.2031,1.33,2.226,-0.0148,-0.0207,0.896,-0.0293
8/17/2017,39.465,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,HOLD,HOLD,HOLD,15.55,0.665,39.71083333,-0.006,-0.032,40.016,0.008,34,115,0.228187904,94,579,0.139673103,185,864,0.176358435,370,864,0.299837923,563,2313,0.195757997,85180,401695,0.174952503,594,2329,0.203215873,"498,218","1,492,644",0.250252403,1.1884,0.8543,0.2611,-54,-60,126.7969,108.2422,1.302,2.185,-0.0211,-0.0184,0.883,-0.0145
8/18/2017,39.375,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,HOLD,HOLD,HOLD,14.26,0.09,39.80166667,-0.011,-0.014,39.869,-0.049,29,123,0.190789461,86,763,0.101295641,153,1169,0.115733736,274,"1,169",0.189882189,1442,1359,0.514816135,231956,282996,0.450441983,1456,1410,0.50802512,"819,543","1,095,519",0.427945936,1.0974,0.8148,0.2575,-53,-59,126.75,108.25,1.314,2.197,0.0092,0.0055,0.883,0
8/21/2017,39.3025,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,HOLD,HOLD,BUY,13.19,0.0725,39.79041667,-0.012,0.027,39.595,-0.091,34,106,0.242857126,99,525,0.158653844,161,890,0.153187439,288,890,0.244482171,1163,1672,0.410229275,171985,226532,0.431562518,1241,1611,0.435133238,"618,919","886,116",0.411232297,0.9534,0.8315,0.25,-52,-58,126.8594,108.2578,1.305,2.183,-0.0068,-0.0064,0.878,-0.0057
8/22/2017,39.945,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,HOLD,HOLD,HOLD,11.35,0.3875,39.7875,0.004,-0.005,39.522,-0.024,55,69,0.443548351,129,210,0.380530962,240,360,0.399999993,459,360,0.560439554,2034,790,0.720254955,294371,90792,0.764276423,2014,855,0.701986753,"1,122,453","427,518",0.724176775,0.7258,0.5475,0.2478,-51,-57,126.5625,108.2188,1.326,2.217,0.0161,0.0156,0.891,0.0148
8/23/2017,39.995,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,HOLD,HOLD,HOLD,12.25,0.2275,39.72,0.007,-0.023,39.654,0.044,62,73,0.459259225,153,235,0.394329887,305,457,0.400262462,479,457,0.511752131,1198,1610,0.426638175,168472,195714,0.462598782,1294,1557,0.453875831,"687,984","758,472",0.47563424,0.7148,0.6201,0.2465,-50,-56,126.9375,108.2734,1.309,2.169,-0.0128,-0.0217,0.86,-0.0348
8/24/2017,39.8175,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,HOLD,HOLD,BUY,12.23,0.29,39.65,0.004,-0.046,39.765,0.037,65,46,0.585585533,170,175,0.492753609,413,349,0.541994744,700,349,0.667302186,1695,1111,0.604062721,213668,180409,0.542198606,1698,1155,0.595162984,"887,738","673,449",0.568630151,0.8494,0.6903,0.2537,-49,-55,126.6719,108.2188,1.334,2.196,0.0191,0.0124,0.862,0.0023
8/25/2017,39.965,BUY,SELL,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,SELL,HOLD,BUY,11.28,0.0525,39.73333333,0.006,0.004,39.931,0.055,81,33,0.710526253,220,160,0.578947353,536,326,0.621809738,1092,326,0.770098725,1760,1070,0.621908125,190884,171227,0.52714223,1710,1141,0.599789545,"742,050","645,751",0.534694816,0.7686,0.7427,0.2418,-48,-54,126.875,108.2188,1.338,2.169,0.003,-0.0123,0.831,-0.036
8/28/2017,40.3675,BUY,SELL,BUY,BUY,BUY,BUY,BUY,BUY,BUY,SELL,SELL,HOLD,HOLD,11.32,0.3325,39.89875,0.012,0.083,40.036,0.035,68,44,0.607142803,256,199,0.56263735,504,415,0.548422192,890,415,0.681992332,1387,1470,0.485474272,234005,162770,0.5897675,1438,1476,0.493479751,"896,043","600,260",0.598837936,0.6877,0.5646,0.245,-47,-53,126.7188,108.125,1.329,2.159,-0.0067,-0.0046,0.83,-0.0012
8/29/2017,40.7275,BUY,SELL,BUY,BUY,BUY,BUY,BUY,BUY,BUY,SELL,SELL,HOLD,HOLD,11.7,0.7025,40.13625,0.015,0.134,40.219,0.061,91,58,0.610738214,326,302,0.519108272,607,772,0.440174036,970,772,0.556831225,1451,1355,0.517106199,226299,177987,0.559749781,1497,1388,0.518890813,"904,249","693,774",0.565854809,0.7259,0.5655,0.2478,-46,-52,126.9688,108.1875,1.321,2.129,-0.006,-0.0139,0.808,-0.0265
8/30/2017,40.8375,BUY,SELL,BUY,BUY,BUY,BUY,SELL,BUY,BUY,SELL,SELL,HOLD,HOLD,11.22,0.1125,40.285,0.014,0.129,40.474,0.085,132,63,0.676923042,427,246,0.634472502,883,672,0.567845656,1352,672,0.667984186,1753,1046,0.626295103,288296,114875,0.715071272,1791,1091,0.62144344,"1,122,658","528,604",0.679878784,0.7343,0.5511,0.2485,-45,-51,126.875,108.1562,1.329,2.136,0.0061,0.0033,0.807,-0.0012
8/31/2017,41,SELL,SELL,SELL,SELL,SELL,BUY,SELL,SELL,BUY,SELL,SELL,HOLD,SELL,10.59,0.09,40.4525,0.014,0.105,40.733,0.086,172,33,0.839024349,502,141,0.780715384,1184,364,0.764857876,1545,364,0.809324249,1960,912,0.682451251,378403,124287,0.752756172,1994,930,0.681942542,"1,361,152","475,591",0.741068293,0.689,0.5566,0.2415,-44,-50,127.0156,108.1562,1.329,2.121,0,-0.007,0.792,-0.0186
9/1/2017,41.0125,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,HOLD,HOLD,10.13,0.1875,40.65166667,0.009,0.122,40.894,0.054,194,29,0.869955118,474,98,0.828671314,1099,318,0.77558221,1289,318,0.802115739,1910,899,0.679957278,222270,137676,0.617509293,1868,989,0.653832689,"869,806","556,979",0.609626538,0.6788,0.5619,0.2477,-43,-49,126.5938,108.1172,1.346,2.166,0.0128,0.0212,0.82,0.0354
9/5/2017,40.52,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,HOLD,HOLD,HOLD,12.23,0.4175,40.74416667,-0.006,0.097,40.843,-0.017,122,50,0.709302284,419,258,0.618906933,737,900,0.450213803,911,900,0.503036993,893,2021,0.306451612,123551,351782,0.259925147,941,2005,0.319416156,"505,416","1,335,198",0.274590979,0.8905,0.7139,0.2605,-42,-48,127.4531,108.2266,1.294,2.063,-0.0386,-0.0476,0.769,-0.0622
9/6/2017,40.4775,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,HOLD,HOLD,11.63,0.2,40.7625,-0.007,0.037,40.753,-0.03,111,49,0.693749957,348,226,0.606271766,594,597,0.49874055,699,597,0.539351848,1575,1254,0.556733826,262319,182924,0.589159178,1627,1278,0.560068845,"1,113,331","745,964",0.598792015,0.7813,0.6546,0.2581,-41,-47,127.1094,108.2109,1.306,2.106,0.0093,0.0208,0.8,0.0403
9/7/2017,40.315,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,HOLD,HOLD,HOLD,11.55,0.2075,40.69375,-0.009,-0.017,40.581,-0.057,153,57,0.728571394,417,349,0.544386416,622,829,0.42866988,710,829,0.461338529,1399,1457,0.489845937,230228,225640,0.505032158,1403,1505,0.482462172,"1,042,055","915,895",0.53221737,0.6745,0.5967,0.2297,-40,-46,127.6406,108.2734,1.266,2.042,-0.0306,-0.0304,0.776,-0.03
9/8/2017,39.6575,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,HOLD,HOLD,HOLD,12.12,0.5575,40.49708333,-0.02,-0.088,40.243,-0.113,146,43,0.772486732,380,228,0.62499999,556,702,0.44197138,668,702,0.487591237,1377,1440,0.48881789,159914,264241,0.377017835,1446,1435,0.501909058,"646,835","1,082,436",0.374050684,0.8337,0.6845,0.2267,-39,-45,127.5312,108.2812,1.266,2.054,0,0.0059,0.788,0.0155
9/11/2017,40.375,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,HOLD,SELL,HOLD,10.73,0.25,40.39291667,0,-0.1,40.206,-0.012,242,23,0.913207513,673,102,0.868387086,885,383,0.697949521,1103,383,0.742261099,2075,797,0.722493034,344018,112600,0.753404377,2096,824,0.717808217,"1,308,210","458,963",0.740284058,0.8163,0.6035,0.2288,-38,-44,126.9375,108.1797,1.323,2.134,0.045,0.0389,0.811,0.0292
9/12/2017,40.215,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,HOLD,HOLD,HOLD,10.58,0.4375,40.26,-0.001,-0.079,40.141,-0.022,197,19,0.912036995,655,92,0.876840684,887,313,0.739166661,1079,313,0.775143673,1778,1030,0.633190881,257317,165533,0.608530212,1825,1078,0.628660005,"1,001,717","695,925",0.590063747,0.6888,0.6316,0.2133,-37,-43,126.6562,108.1484,1.339,2.167,0.0121,0.0155,0.828,0.021
9/13/2017,39.9125,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,HOLD,HOLD,HOLD,10.5,0.055,40.15875,-0.006,-0.078,40.04,-0.034,134,19,0.875816936,585,103,0.850290685,808,342,0.70260869,1018,342,0.748529406,1545,1264,0.550017798,247437,217147,0.532599056,1567,1311,0.544475328,"997,033","898,131",0.526093256,0.6265,0.5127,0.1943,-36,-42,126.5,108.1094,1.351,2.194,0.009,0.0125,0.843,0.0181
9/14/2017,39.57,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,HOLD,HOLD,SELL,10.44,0.1775,40.0075,-0.011,-0.084,40.018,-0.007,126,21,0.857142799,497,135,0.786392393,659,459,0.589445433,807,459,0.637440753,1253,1546,0.447659877,178158,259904,0.406695856,1270,1593,0.443590638,"712,933","968,741",0.423942453,0.801,0.5691,0.1971,-35,-41,126.4844,108.0703,1.368,2.187,0.0126,-0.0032,0.819,-0.0285
9/15/2017,39.97,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,HOLD,HOLD,SELL,10.17,0.3525,39.95,0.001,-0.07,39.917,-0.034,152,32,0.826086912,541,162,0.769559022,691,510,0.575353867,868,510,0.629898399,1694,1195,0.586362061,784955,414942,0.654185318,1748,1204,0.592140919,"1,812,458","882,818",0.672457292,0.6628,0.5743,0.1974,-34,-40,126.2812,108.0156,1.384,2.202,0.0117,0.0069,0.818,-0.0012
9/18/2017,39.6675,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,HOLD,HOLD,SELL,10.15,0.36,39.95166667,-0.007,-0.019,39.78,-0.046,258,29,0.898954673,819,121,0.871276586,952,374,0.717948713,1113,374,0.748486881,1744,1139,0.604925423,275519,184324,0.599158843,1762,1166,0.601775954,"1,089,783","720,349",0.602046149,0.7642,0.6763,0.2001,-33,-39,126.0781,107.9844,1.397,2.234,0.0094,0.0145,0.837,0.0232
